"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",0.1297,0,0,0,0,0,0,0,0,0,0,0,0,0.1289,0,0,0,0
"E_EnerLev",0,0.1216,0,0,0,0,0,0,0,0.1224,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1372,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0
"A_Rspct",0,0,0,0.1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.1605,0,0,0,0,0,0,0,0,0,0,0.2512,0,0
"N_Anxty",0,0,0,0,0,0.1464,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1819,0,0,0,0,0,0,0.3447,0.1943,0,0,0.1564
"C_Prdctv",0,0,0,0,0,0,0,0.1459,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,0,0,0
