"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9932,0.428,0.1133,0.4886,-0.0578,0.0775,-0.3997,0.2013,0.651,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.428,0.9932,0.2617,0.2507,-0.0864,-0.1884,-0.2917,0.3017,0.3371,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1133,0.2617,0.9989,0.1398,-0.2672,-0.1141,-0.3325,0.1146,0.2632,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.4886,0.2507,0.1398,0.89,-0.1005,0.1567,-0.2885,0.1483,0.5818,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0578,-0.0864,-0.2672,-0.1005,0.9945,-0.6173,0.1705,0.2593,-0.3325,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0775,-0.1884,-0.1141,0.1567,-0.6173,0.9989,-0.0134,-0.4283,0.4108,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3997,-0.2917,-0.3325,-0.2885,0.1705,-0.0134,0.9974,-0.3448,-0.481,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2013,0.3017,0.1146,0.1483,0.2593,-0.4283,-0.3448,0.9792,0.0254,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.651,0.3371,0.2632,0.5818,-0.3325,0.4108,-0.481,0.0254,0.9944,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.4242,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.7107,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8538,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.5529,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5082,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2106,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7729,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6721,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9247
