"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.5353,0.5032,0.6111,-0.4296,-0.3688,-0.2815,0.2767,0.3309,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5353,1,0.392,0.5877,-0.3363,-0.3352,-0.0603,0.4795,0.4782,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.5032,0.392,1,0.2647,-0.1567,-0.1156,-0.2836,0.4359,0.4515,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.6111,0.5877,0.2647,1,-0.3915,-0.2432,-0.2519,0.2756,0.3415,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4296,-0.3363,-0.1567,-0.3915,1,0.1194,0.2937,-0.1122,-0.2065,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3688,-0.3352,-0.1156,-0.2432,0.1194,1,0.2922,-0.1808,-0.3951,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2815,-0.0603,-0.2836,-0.2519,0.2937,0.2922,1,-0.2538,-0.1776,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2767,0.4795,0.4359,0.2756,-0.1122,-0.1808,-0.2538,1,0.4477,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3309,0.4782,0.4515,0.3415,-0.2065,-0.3951,-0.1776,0.4477,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.6105,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6187,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7305,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.5664,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8112,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9944,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7791,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5596
