"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9993,0.4705,0.0294,0.0262,-0.0366,0.1703,-0.0846,0.3672,0.2393,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4705,0.9262,0.199,0.0552,-0.0496,0.2574,-0.1841,0.2351,0.0873,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0294,0.199,0.7625,0.1424,0.1456,0.1787,-0.1094,0.0667,0.0832,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0262,0.0552,0.1424,0.7871,-0.1486,-0.0296,-0.2722,-0.01,0.0669,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0366,-0.0496,0.1456,-0.1486,0.8876,0.3345,0.3749,-0.1954,-0.3082,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1703,0.2574,0.1787,-0.0296,0.3345,0.8871,0.2113,-0.0548,0.1395,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0846,-0.1841,-0.1094,-0.2722,0.3749,0.2113,0.8769,-0.0414,-0.0396,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3672,0.2351,0.0667,-0.01,-0.1954,-0.0548,-0.0414,0.9513,0.582,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2393,0.0873,0.0832,0.0669,-0.3082,0.1395,-0.0396,0.582,0.9396,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8591,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6456,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8318,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7738,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6258,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7944,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9917,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5927,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9074
