"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.4923,-0.0933,0.1101,-0.2882,0.1892,0.1263,0.1946,-0.1428,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4923,1,-0.026,0.1149,-0.538,-0.0079,-0.1362,0.2536,0.0981,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0933,-0.026,1,-0.0259,-0.083,-0.4557,-0.221,0.1058,0.3422,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1101,0.1149,-0.0259,1,-0.2107,-0.1633,-0.3966,0.3216,0.3729,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2882,-0.538,-0.083,-0.2107,1,0.4605,0.4124,-0.2642,-0.2925,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1892,-0.0079,-0.4557,-0.1633,0.4605,1,0.52,-0.0716,-0.332,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1263,-0.1362,-0.221,-0.3966,0.4124,0.52,1,-0.1086,-0.1909,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1946,0.2536,0.1058,0.3216,-0.2642,-0.0716,-0.1086,1,0.4972,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.1428,0.0981,0.3422,0.3729,-0.2925,-0.332,-0.1909,0.4972,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9991,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9734,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7478,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7805,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2609,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4494,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6556,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5051
