"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3682,0.0322,0.3367,-0.0852,-0.2741,-0.3829,0.0709,0.0963,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3682,1,0.1472,0.2064,-0.0931,-0.2515,-0.0629,0.1957,0.2311,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0322,0.1472,1,0.4381,-0.0523,-0.0896,0.0336,-0.3598,0.0497,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3367,0.2064,0.4381,1,-0.1675,0.0267,-0.1471,-0.1915,0.0771,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0852,-0.0931,-0.0523,-0.1675,1,0.2777,0.2605,-0.0175,-0.2307,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2741,-0.2515,-0.0896,0.0267,0.2777,1,0.1875,0.0195,-0.0946,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3829,-0.0629,0.0336,-0.1471,0.2605,0.1875,1,-0.0479,-0.0699,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0709,0.1957,-0.3598,-0.1915,-0.0175,0.0195,-0.0479,1,0.2896,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0963,0.2311,0.0497,0.0771,-0.2307,-0.0946,-0.0699,0.2896,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7329,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9995,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8442,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6857,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9853,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9632,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7433,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9825
