"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.176,0.1466,0.014,-0.1359,0.0021,0.2332,0.1342,0.0134,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.176,1,0.2774,0.2342,8e-04,0.0128,-0.2194,0.1009,0.041,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1466,0.2774,1,0.3104,-0.2336,-0.0898,-0.281,0.0665,-0.0159,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.014,0.2342,0.3104,1,-0.0949,-0.2597,-0.3213,0.0543,0.2656,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1359,8e-04,-0.2336,-0.0949,1,0.2697,0.1224,-0.0735,1e-04,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0021,0.0128,-0.0898,-0.2597,0.2697,1,0.2535,-0.1137,-0.1045,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.2332,-0.2194,-0.281,-0.3213,0.1224,0.2535,1,-0.0995,-0.2601,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1342,0.1009,0.0665,0.0543,-0.0735,-0.1137,-0.0995,1,0.2548,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0134,0.041,-0.0159,0.2656,1e-04,-0.1045,-0.2601,0.2548,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9832,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9091,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8066,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6397,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8341,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9966,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9859,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925
