"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9129,0.5087,0.4054,0.3436,-0.4518,-0.2908,-0.0768,0.2484,0.0641,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5087,0.9007,0.3095,0.3898,-0.5074,-0.4033,-0.1656,0.4371,0.4338,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.4054,0.3095,0.9869,0.1469,-0.2593,-0.2231,-0.0774,0.1078,0.0893,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3436,0.3898,0.1469,0.9988,-0.6347,-0.537,-0.3484,0.389,0.4849,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4518,-0.5074,-0.2593,-0.6347,0.9422,0.7541,0.5052,-0.4027,-0.4934,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2908,-0.4033,-0.2231,-0.537,0.7541,0.9455,0.5417,-0.3427,-0.602,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0768,-0.1656,-0.0774,-0.3484,0.5052,0.5417,0.8445,-0.2524,-0.4116,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2484,0.4371,0.1078,0.389,-0.4027,-0.3427,-0.2524,0.8489,0.4977,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0641,0.4338,0.0893,0.4849,-0.4934,-0.602,-0.4116,0.4977,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.6015,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6532,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7829,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8051,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3334,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5958,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6467,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6364
