"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.248,0.0641,0.0853,-0.1781,-0.1313,-0.1781,0.2403,0.1671,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.248,1,0.5023,0.5516,-0.5355,-0.4362,-0.5406,0.3547,0.4046,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0641,0.5023,1,0.6665,-0.5546,-0.3079,-0.6584,0.2113,0.3437,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0853,0.5516,0.6665,1,-0.5868,-0.4505,-0.658,0.3261,0.3792,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1781,-0.5355,-0.5546,-0.5868,1,0.5061,0.6902,-0.3438,-0.4114,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1313,-0.4362,-0.3079,-0.4505,0.5061,1,0.5032,-0.3024,-0.1923,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1781,-0.5406,-0.6584,-0.658,0.6902,0.5032,1,-0.2117,-0.3362,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2403,0.3547,0.2113,0.3261,-0.3438,-0.3024,-0.2117,1,0.6052,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1671,0.4046,0.3437,0.3792,-0.4114,-0.1923,-0.3362,0.6052,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9925,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6923,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.5553,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.5459,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.498,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7236,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5292,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6469
