"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",-0.0758,0,0,0,0,0,0,0,0,0,0,0,0,-0.3854,0,0,0,0
"E_EnerLev",0,-0.156,0,0,0,0,0,0,0,0,0,0,0,-0.3323,0,0,0,0
"A_Cmpn",0,0,-0.0266,0,0,0,0,0,0,0,0,0,0,0,-0.3963,0,0,0
"A_Rspct",0,0,0,0.1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,-0.3096,-9e-04,0,0,0,0,0,0,0,0,0,0,0.4395,0,0
"N_Anxty",0,0,0,-0.2398,0,-0.2046,0,0,0,0,0,0,0,0,0,0.601,0,0
"N_EmoVol",0,0,0,0,0,0,0.2877,0,0,0,0,0,-0.294,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.0531,0,0,0,0,0,0,0,-0.2822,0,0
"C_Rspnbl",0,0.2664,0,0,0,0,0,0,-0.163,0,0,0.3955,0,0,0,0,0,0
