"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9961,0.3521,0.0079,0.2394,-0.3642,-0.2864,-0.3386,0.2066,-0.0372,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3521,0.9795,-0.0449,0.0645,-0.3282,-0.2455,-0.1219,0.1448,0.0244,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0079,-0.0449,0.9911,0.1965,0.0475,-0.0135,-0.2041,-2e-04,0.347,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2394,0.0645,0.1965,0.9991,-0.1632,-0.2921,-0.0544,0.4259,0.2039,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3642,-0.3282,0.0475,-0.1632,0.9783,0.387,0.2055,-0.2696,-0.1372,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2864,-0.2455,-0.0135,-0.2921,0.387,0.9938,0.0797,-0.2532,-0.2052,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3386,-0.1219,-0.2041,-0.0544,0.2055,0.0797,0.9981,-0.0671,0.0561,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2066,0.1448,-2e-04,0.4259,-0.2696,-0.2532,-0.0671,0.9912,0.0211,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0372,0.0244,0.347,0.2039,-0.1372,-0.2052,0.0561,0.0211,0.9954,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7412,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9725,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8031,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8464,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8683,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7344,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9917,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8581
