"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.7541,0.44,0.3835,0.468,-0.547,-0.2807,-0.2236,0.42,0.5917,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.44,1,0.8725,0.5664,-0.3009,-0.1795,-0.2056,0.3966,0.3164,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3835,0.8725,0.998,0.5611,-0.4329,-0.2258,-0.255,0.5866,0.296,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.468,0.5664,0.5611,0.851,-0.5022,-0.2619,-0.4853,0.5995,0.4681,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.547,-0.3009,-0.4329,-0.5022,0.9632,0.394,0.4981,-0.6209,-0.3836,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2807,-0.1795,-0.2258,-0.2619,0.394,0.9987,-0.0809,-0.5032,-0.2239,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2236,-0.2056,-0.255,-0.4853,0.4981,-0.0809,0.8678,-0.2975,-0.1639,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.42,0.3966,0.5866,0.5995,-0.6209,-0.5032,-0.2975,0.9985,0.573,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.5917,0.3164,0.296,0.4681,-0.3836,-0.2239,-0.1639,0.573,0.9937,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.5522,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.3215,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.0547,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.3715,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5513,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8451,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6288,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e-04,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5529
