"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9275,0.0871,0.2602,0.0213,-0.2284,-0.0602,-0.1231,0.1006,0.0647,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0871,0.8829,-0.0967,-0.0569,-0.244,-0.0173,-0.1885,0.2679,-0.0753,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2602,-0.0967,0.9769,0.201,0.0682,-0.1764,-0.0541,-0.0763,-1e-04,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0213,-0.0569,0.201,0.8723,-0.2399,-0.4596,-0.0883,0.2216,-0.0357,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2284,-0.244,0.0682,-0.2399,0.9433,0.1323,0.1693,-0.038,-0.2921,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0602,-0.0173,-0.1764,-0.4596,0.1323,0.8663,0.0617,-0.1009,0.0645,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1231,-0.1885,-0.0541,-0.0883,0.1693,0.0617,0.8862,-0.103,-0.0455,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1006,0.2679,-0.0763,0.2216,-0.038,-0.1009,-0.103,0.98,0.1058,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0647,-0.0753,-1e-04,-0.0357,-0.2921,0.0645,-0.0455,0.1058,0.9771,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.6589,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.738,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.6919,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6808,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9782,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6218,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8716,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7744,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9707
