"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.0646,-0.1155,0.1729,-0.081,-0.0816,-0.1526,-0.0992,-2e-04,-0.0562,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0646,1,0.1217,0.0812,-0.1362,-0.0445,-0.1136,-0.0015,0.1351,0.1553,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1155,0.1217,1,0.1286,0.0727,-0.1328,-0.0173,0.0197,0.0066,-0.0171,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1729,0.0812,0.1286,1,0.0494,-0.042,-0.0865,0.1066,0.0795,-0.0797,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.081,-0.1362,0.0727,0.0494,1,0.1926,-0.2456,-0.2672,0.1572,0.3002,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0816,-0.0445,-0.1328,-0.042,0.1926,1,-0.0135,-0.1169,0.0448,0.0788,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1526,-0.1136,-0.0173,-0.0865,-0.2456,-0.0135,1,0.128,-0.4654,-0.0626,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0992,-0.0015,0.0197,0.1066,-0.2672,-0.1169,0.128,1,-0.3129,-0.2327,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-2e-04,0.1351,0.0066,0.0795,0.1572,0.0448,-0.4654,-0.3129,1,0.1071,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0562,0.1553,-0.0171,-0.0797,0.3002,0.0788,-0.0626,-0.2327,0.1071,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9986,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.9959,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.976,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9579,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9903,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7264,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8975
