"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.2084,0.0037,-0.0835,0.1748,0.0481,0.0508,-0.1077,-0.0261,0.1268,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.2084,1,0.3753,0.3864,-0.0237,-0.2624,-0.1606,0.0482,0.2191,0.1622,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0037,0.3753,1,0.1548,0.0561,-0.318,-0.0726,0.1493,0.1427,0.004,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0835,0.3864,0.1548,1,0.2859,-0.1245,-0.0934,-0.1282,0.1211,-0.014,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1748,-0.0237,0.0561,0.2859,1,-0.0468,0.0638,-0.0885,0.1682,-0.0375,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0481,-0.2624,-0.318,-0.1245,-0.0468,1,0.1518,0.4346,-0.1821,-0.07,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0508,-0.1606,-0.0726,-0.0934,0.0638,0.1518,1,0.2205,-0.272,-0.4324,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1077,0.0482,0.1493,-0.1282,-0.0885,0.4346,0.2205,1,-0.1804,-0.2796,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0261,0.2191,0.1427,0.1211,0.1682,-0.1821,-0.272,-0.1804,1,0.4412,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1268,0.1622,0.004,-0.014,-0.0375,-0.07,-0.4324,-0.2796,0.4412,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8389,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.853,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9917,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9949,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8731,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7943,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7074,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7913,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9608
