"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0049,0.0111,-0.0109,-0.0515,-0.2127,0.0122,-0.0856,0.0733,0.0655,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0049,1,0.4238,0.3152,0.1453,-0.2781,-0.2403,-0.0636,0.2605,0.177,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0111,0.4238,1,0.2936,0.1667,-0.2221,-0.3457,-0.242,0.0989,0.3525,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0109,0.3152,0.2936,1,0.2582,-0.2891,-0.2671,-0.0914,-0.0137,0.1655,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0515,0.1453,0.1667,0.2582,1,-0.1339,-0.2071,-0.1359,0.1329,0.0385,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2127,-0.2781,-0.2221,-0.2891,-0.1339,1,0.4534,0.2822,-0.1249,-0.0813,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0122,-0.2403,-0.3457,-0.2671,-0.2071,0.4534,1,0.205,-0.0985,-0.1379,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0856,-0.0636,-0.242,-0.0914,-0.1359,0.2822,0.205,1,0.043,-0.1462,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0733,0.2605,0.0989,-0.0137,0.1329,-0.1249,-0.0985,0.043,1,0.2829,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0655,0.177,0.3525,0.1655,0.0385,-0.0813,-0.1379,-0.1462,0.2829,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.7948,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8777,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8785,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9922,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7928,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9752,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9143,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9241,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8525
