"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.0428,0,0,0,0,0,0,0,0,0,0,0.3013,0,0,0,0,0,0,0
"E_EnerLev",0,-0.0548,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3633,0,0,0
"A_Cmpn",0,0,0.1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,-0.2814,0,0,0,0,0,0,0.3975,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,-0.2072,0,0,0,0,0,-0.3684,-0.3836,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,-0.1171,0.2515,0,0,0.3082,0,0,0,0.3833,0,0,0,0,0.4652
"N_EmoVol",0,0,0,0,0,0,-0.0876,0,0,0,0,0,0,0,0,0,0,-0.3874,0
"C_Prdctv",0,0,0,0,0,0,0,-0.1319,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.195,0,0,0,0,0,0,0,0.5035,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
