"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.1125,0.0371,-0.2585,-0.1313,-0.0426,-0.1131,0.0102,-0.0584,-0.1076,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1125,1,0.4079,0.2781,0.0731,-0.3216,-0.2109,-0.2169,0.2446,-0.0191,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0371,0.4079,1,0.365,0.2053,-0.3372,-0.2491,-0.2131,0.2721,0.1378,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2585,0.2781,0.365,1,0.5262,-0.2789,-0.2461,-0.4002,0.1314,0.1822,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1313,0.0731,0.2053,0.5262,1,-0.3397,-0.3376,-0.2552,-3e-04,0.3107,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0426,-0.3216,-0.3372,-0.2789,-0.3397,1,0.6441,0.5432,-0.0446,-0.3931,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1131,-0.2109,-0.2491,-0.2461,-0.3376,0.6441,1,0.4942,-0.1282,-0.3556,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0102,-0.2169,-0.2131,-0.4002,-0.2552,0.5432,0.4942,1,-0.046,-0.4066,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0584,0.2446,0.2721,0.1314,-3e-04,-0.0446,-0.1282,-0.046,1,0.2398,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.1076,-0.0191,0.1378,0.1822,0.3107,-0.3931,-0.3556,-0.4066,0.2398,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8603,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8463,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.6653,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9953,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5202,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8772,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7222,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8969,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7651
