"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9457,-0.0288,0.1361,0.1017,0.0951,0.1474,-0.0597,0.2076,-0.095,-0.0417,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0288,0.9642,0.1712,0.0276,0.0632,-0.0688,-0.2314,0.0325,0.0839,0.2682,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1361,0.1712,0.9918,0.0986,0.145,-0.0659,0.104,-0.1918,0.3498,0.0414,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1017,0.0276,0.0986,0.9837,0.1598,-0.1174,0.0318,0.0895,0.083,-0.0201,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0951,0.0632,0.145,0.1598,0.9892,-0.0211,0.0524,0.0209,-0.1684,0.2288,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.1474,-0.0688,-0.0659,-0.1174,-0.0211,0.9997,-0.2564,0.3722,-0.0037,-0.3137,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0597,-0.2314,0.104,0.0318,0.0524,-0.2564,0.9772,-0.0195,0.0039,-0.0932,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.2076,0.0325,-0.1918,0.0895,0.0209,0.3722,-0.0195,0.9228,-0.1496,-0.1215,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.095,0.0839,0.3498,0.083,-0.1684,-0.0037,0.0039,-0.1496,0.9947,0.0752,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0417,0.2682,0.0414,-0.0201,0.2288,-0.3137,-0.0932,-0.1215,0.0752,0.9977,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9774,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8739,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.7132,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8899,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6846,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9768,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9965,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7986,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7634
