"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",-0.1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5089,0,0,0
"E_EnerLev",0,0.0563,0,0.3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.0916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,-0.1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.117,0,0,0,0,-0.5971,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,-0.2851,0,0,0.1683,0,0,0,0,0,0,0,0.6706,0,0,0,0,0
"N_EmoVol",0,0,0,-0.3949,0,0,0.2727,0,0.3155,0,0,-0.3408,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,-0.1905,0,0,0,0,0,0,0,0,0,0.3955,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.2062,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
