"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.106,-0.0225,-0.1344,-0.1667,0.0341,0.0943,0.1889,-0.2214,-0.1116,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.106,1,0.1093,0.4011,0.3511,-0.253,-0.4555,-0.3071,0.199,0.1598,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0225,0.1093,1,-0.079,0.4137,-0.4364,0.1267,0.1759,0.3001,0.4221,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1344,0.4011,-0.079,1,0.3982,-0.2526,-0.5271,-0.2989,0.133,0.1223,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1667,0.3511,0.4137,0.3982,1,-0.3961,-0.2171,-0.1092,0.1634,0.2607,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0341,-0.253,-0.4364,-0.2526,-0.3961,1,0.5088,0.5199,-0.4177,-0.4115,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0943,-0.4555,0.1267,-0.5271,-0.2171,0.5088,1,0.7005,-0.1967,-0.205,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1889,-0.3071,0.1759,-0.2989,-0.1092,0.5199,0.7005,1,-0.2544,-0.2214,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.2214,0.199,0.3001,0.133,0.1634,-0.4177,-0.1967,-0.2544,1,0.3095,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.1116,0.1598,0.4221,0.1223,0.2607,-0.4115,-0.205,-0.2214,0.3095,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.7788,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8355,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.7928,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4315,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5012,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7893,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8224
