"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1775,0,0,0,0,0,0,0,0,0,0,0,0,-0.3822,0,0,0,0,0
"E_EnerLev",0,0.037,0,0,0,0,0,0,0,0.3545,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,-0.0325,0,0,0,0,0,0,0,0,0,0,0,0,-0.4324,-0.3239,0,0
"A_Rspct",0,0,0,0.0544,-0.2602,0,0,0,0,0,0,0.2767,0,0.3819,-0.4211,0,0,0,0
"N_Depr",0,0,0.3745,-0.5708,0.3615,0,0,0,0,0,0,0,0,0,0,0,-0.3094,0,0
"N_Anxty",0,0,0,0,0.4615,-0.1159,0,0,-0.3752,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",-0.2908,0,0,0,0,0,0.118,0,0,0,0,0,0,0,0.4801,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.0284,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.2358,0,0,0,0,0,-0.5648,0,0,0,0.2909
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
