"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",-0.1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,-0.2433,-0.2823,0,0,0,-0.2692,0,0,0.3772,0,0,0,0,-0.2918,0,0,0,0
"A_Cmpn",0,0,-0.0425,0,0,0,0,0,0,0.3217,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,-0.1537,0.4083,0,0,0,0,0,0,0.2419,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.2653,0,0,0,0,0,0,0,0,0,0,0.4214,0,0,0
"N_Anxty",0,0,0,0,0,-0.1327,0,0,0,0,0,-0.3436,0,0.3091,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,-0.1389,0,0,0,0,0,-0.2937,0,0,0,0,0,0
"C_Prdctv",0,0.2808,0,0,0,0,0,0.0392,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.225,0,0.2915,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
