"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9667,-0.0701,0.1076,0.0975,0.0251,-0.2539,0.0951,-0.0568,0.1513,0.0517,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0701,0.9925,0.5255,0.2004,0.0434,-0.1814,-0.0809,0.0598,0.1584,0.1136,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1076,0.5255,0.9995,-0.0326,0.0649,-0.3198,-0.0708,-0.058,0.0822,0.1058,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0975,0.2004,-0.0326,0.9906,0.1093,-0.1506,-0.0404,-0.0885,0.0585,-0.0037,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0251,0.0434,0.0649,0.1093,0.9822,-0.2926,0.0155,-0.0715,0.0232,-0.1057,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2539,-0.1814,-0.3198,-0.1506,-0.2926,0.9998,0.3032,0.4554,-0.1533,-0.2488,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0951,-0.0809,-0.0708,-0.0404,0.0155,0.3032,0.9997,0.2751,0.1637,-0.2263,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0568,0.0598,-0.058,-0.0885,-0.0715,0.4554,0.2751,1,-0.1445,-0.2625,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1513,0.1584,0.0822,0.0585,0.0232,-0.1533,0.1637,-0.1445,0.9957,0.426,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0517,0.1136,0.1058,-0.0037,-0.1057,-0.2488,-0.2263,-0.2625,0.426,0.9981,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.7193,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8759,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9741,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8832,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5437,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9916,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7097,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7342,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8628
