"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9644,-0.0574,-0.1384,0.1477,0.1298,0.0779,0.0208,-0.0409,0.0794,0.0288,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0574,0.997,0.4981,0.32,0.0945,-0.2221,-0.204,-0.0477,0.0743,0.2142,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1384,0.4981,0.9993,0.2214,-0.1694,-0.1718,-0.2785,-0.0248,-0.0504,0.3229,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1477,0.32,0.2214,1,0.2272,-0.0492,-0.3531,-0.1241,0.175,0.1218,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1298,0.0945,-0.1694,0.2272,0.9792,0.1614,-0.1355,-0.2933,0.103,0.0992,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0779,-0.2221,-0.1718,-0.0492,0.1614,0.9828,0.3296,0.3311,-0.1958,-0.062,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0208,-0.204,-0.2785,-0.3531,-0.1355,0.3296,0.9778,0.3071,-0.2288,-0.1834,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0409,-0.0477,-0.0248,-0.1241,-0.2933,0.3311,0.3071,0.9704,-0.1949,0.0655,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0794,0.0743,-0.0504,0.175,0.103,-0.1958,-0.2288,-0.1949,0.9986,0.159,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0288,0.2142,0.3229,0.1218,0.0992,-0.062,-0.1834,0.0655,0.159,0.9966,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9769,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.5053,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8952,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7742,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8076,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7674,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8789,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8461
