"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0279,0.0157,0.0836,-0.1872,0.0292,-0.1258,-0.079,0.1742,0.192,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0279,1,0.2799,0.1011,0.0559,-0.1788,-0.1325,-0.107,0.0576,0.1492,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0157,0.2799,1,0.1461,0.1103,0.0449,0.0615,-0.0554,0.1181,0.1858,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0836,0.1011,0.1461,1,0.2101,0.1082,-0.0484,-0.0454,-0.1753,0.0832,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1872,0.0559,0.1103,0.2101,1,-0.0296,0.0502,-0.0136,0.0817,0.0841,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0292,-0.1788,0.0449,0.1082,-0.0296,1,0.1952,0.4449,-0.1265,-0.1063,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1258,-0.1325,0.0615,-0.0484,0.0502,0.1952,1,0.288,-0.0274,-0.0651,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.079,-0.107,-0.0554,-0.0454,-0.0136,0.4449,0.288,1,-0.0898,-0.2468,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1742,0.0576,0.1181,-0.1753,0.0817,-0.1265,-0.0274,-0.0898,1,0.2219,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.192,0.1492,0.1858,0.0832,0.0841,-0.1063,-0.0651,-0.2468,0.2219,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9363,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.9938,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9975,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9967,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9977,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9143,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7664,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9972,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9986
