"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0586,-0.141,0.1504,0.1336,0.08,0.0214,-0.0423,0.0809,0.0294,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0586,1,0.499,0.3204,0.0957,-0.2244,-0.2066,-0.0485,0.0745,0.2149,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.141,0.499,1,0.2215,-0.1712,-0.1733,-0.2818,-0.0251,-0.0505,0.3235,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1504,0.3204,0.2215,1,0.2296,-0.0496,-0.3571,-0.1259,0.1751,0.122,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1336,0.0957,-0.1712,0.2296,1,0.1645,-0.1385,-0.3009,0.1041,0.1004,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.08,-0.2244,-0.1733,-0.0496,0.1645,1,0.3362,0.3391,-0.1976,-0.0627,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0214,-0.2066,-0.2818,-0.3571,-0.1385,0.3362,1,0.3152,-0.2316,-0.1858,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0423,-0.0485,-0.0251,-0.1259,-0.3009,0.3391,0.3152,1,-0.198,0.0666,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0809,0.0745,-0.0505,0.1751,0.1041,-0.1976,-0.2316,-0.198,1,0.1594,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0294,0.2149,0.3235,0.122,0.1004,-0.0627,-0.1858,0.0666,0.1594,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9786,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.4959,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8934,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7682,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7879,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7647,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8793,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9207,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8447
