"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.1506,-0.0916,-0.2581,-0.1295,0.0669,-0.0046,0.2155,-0.217,0.0133,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1506,1,0.546,0.3212,0.1421,-0.2346,-0.2468,-0.0338,0.2675,0.3593,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0916,0.546,1,0.4441,0.1859,-0.3706,-0.2039,-0.1562,0.3408,0.234,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2581,0.3212,0.4441,1,0.1409,-0.2657,0.0636,-0.1901,0.1068,-0.1133,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1295,0.1421,0.1859,0.1409,1,-0.3013,-0.0674,-0.1318,0.2713,0.2349,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0669,-0.2346,-0.3706,-0.2657,-0.3013,1,0.0799,0.3628,-0.1087,-0.3611,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0046,-0.2468,-0.2039,0.0636,-0.0674,0.0799,1,0.3445,-0.0542,-0.074,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.2155,-0.0338,-0.1562,-0.1901,-0.1318,0.3628,0.3445,1,0.13,0.0854,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.217,0.2675,0.3408,0.1068,0.2713,-0.1087,-0.0542,0.13,1,0.4851,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0133,0.3593,0.234,-0.1133,0.2349,-0.3611,-0.074,0.0854,0.4851,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8979,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.6714,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.7863,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.997,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8432,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8682,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7659,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9692
