"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.1563,0,0,0,0,0,0,0,0,0,0.1539,0,0,0,0,0,0,0.1676
"A_Cmpn",0,0,0.1459,0,0,0,0,0.1376,0,0.1422,0,0,0,0,0,0,0,0.1369,0
"A_Rspct",0,0,0,0.2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.2443,0,0,0,0,0,0.2346,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1883,0,0,0.1649,0,0.154,0,0,0,0,0,0.1723,0,0
"N_EmoVol",0,0,0,0.0974,0,0.1183,0.1137,0,0,0,0,0,0,0.086,0,0,0,0,0
"C_Prdctv",0,0,0,0.1271,0,0,0,0.13,0,0,0,0,0.0941,0,0,0.1202,0,0,0
"C_Rspnbl",0.018,0,0.0379,0,0.0212,0.0325,0,0,0.0318,0,0,0,0.0152,0,0,0.0284,0,0,0.0166
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
