"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.1651,-0.2955,-0.1386,0.0077,0.2287,0.2694,0.2894,-0.154,0.1128,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1651,1,0.6279,-0.2056,-0.1609,-0.7009,-0.3975,-0.5393,0.7345,0.3188,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.2955,0.6279,1,-0.0326,0.1675,-0.7643,-0.6516,-0.6865,0.6573,0.4807,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1386,-0.2056,-0.0326,1,0.1432,-0.1079,-0.1679,-0.2024,-0.0607,-0.3047,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0077,-0.1609,0.1675,0.1432,1,-0.0611,-0.124,-0.0718,-0.0956,0.1808,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.2287,-0.7009,-0.7643,-0.1079,-0.0611,1,0.7825,0.792,-0.7654,-0.2294,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2694,-0.3975,-0.6516,-0.1679,-0.124,0.7825,1,0.7491,-0.4557,-0.0312,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.2894,-0.5393,-0.6865,-0.2024,-0.0718,0.792,0.7491,1,-0.5635,-0.1954,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.154,0.7345,0.6573,-0.0607,-0.0956,-0.7654,-0.4557,-0.5635,1,0.3997,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1128,0.3188,0.4807,-0.3047,0.1808,-0.2294,-0.0312,-0.1954,0.3997,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.4132,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.3029,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9289,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1527,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2941,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3842,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8518
