"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.1791,0.1469,0.1936,0.3578,-0.2947,-0.2536,-0.1518,0.1844,0.3319,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1791,1,0.5095,0.0883,0.3334,-0.3161,-0.2465,-0.0316,0.2727,0.456,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1469,0.5095,1,0.1661,0.5004,-0.3745,-0.3066,-0.1758,0.3685,0.2267,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1936,0.0883,0.1661,1,0.2303,-0.3938,-0.1016,-0.2498,0.1371,0.0343,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3578,0.3334,0.5004,0.2303,1,-0.271,-0.2252,-0.1492,0.2662,0.356,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2947,-0.3161,-0.3745,-0.3938,-0.271,1,0.28,0.4733,-0.1776,-0.2166,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2536,-0.2465,-0.3066,-0.1016,-0.2252,0.28,1,0.3035,0.0181,-0.3371,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1518,-0.0316,-0.1758,-0.2498,-0.1492,0.4733,0.3035,1,-0.2451,0.0576,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1844,0.2727,0.3685,0.1371,0.2662,-0.1776,0.0181,-0.2451,1,0.2827,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3319,0.456,0.2267,0.0343,0.356,-0.2166,-0.3371,0.0576,0.2827,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.797,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.5378,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8685,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5961,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8113,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7292,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7498,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7852
