"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0522,0.2535,-0.2286,-0.127,-0.1141,0.1593,-0.0362,0.1468,-0.2099,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0522,1,0.4168,0.1357,-0.0286,-0.1126,0.1582,-0.0765,0.1284,0.294,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2535,0.4168,1,0.1456,0.2533,-0.2475,-0.1281,-0.1286,0.1865,0.1305,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2286,0.1357,0.1456,1,0.4522,-0.2452,-0.2736,-0.139,-0.1991,0.1145,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.127,-0.0286,0.2533,0.4522,1,-0.2296,-0.3227,-0.1131,-0.1917,-0.0758,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1141,-0.1126,-0.2475,-0.2452,-0.2296,1,0.3016,0.6006,-0.5184,-0.2473,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1593,0.1582,-0.1281,-0.2736,-0.3227,0.3016,1,0.3243,0.0988,-0.0567,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0362,-0.0765,-0.1286,-0.139,-0.1131,0.6006,0.3243,1,-0.3,-0.2884,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1468,0.1284,0.1865,-0.1991,-0.1917,-0.5184,0.0988,-0.3,1,0.1154,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.2099,0.294,0.1305,0.1145,-0.0758,-0.2473,-0.0567,-0.2884,0.1154,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8154,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.9295,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9475,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7519,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6175,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8951,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5365,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5579,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8917
