"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.258,-0.041,-0.0682,0.1282,-0.1596,-0.26,0.0207,-0.0728,0.156,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.258,1,0.032,0.242,-0.0512,-0.2562,-0.0421,-0.1024,0.0763,0.0541,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.041,0.032,1,-0.1133,-0.0407,-0.2425,-0.0172,-0.211,0.2723,-0.0969,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0682,0.242,-0.1133,1,0.1876,0.092,-0.1851,-0.0473,-0.1352,0.0078,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1282,-0.0512,-0.0407,0.1876,1,-0.2123,-0.4965,-0.1255,0.2134,-0.0199,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1596,-0.2562,-0.2425,0.092,-0.2123,1,0.1386,0.1731,-0.0681,-0.3147,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.26,-0.0421,-0.0172,-0.1851,-0.4965,0.1386,1,0.0785,-0.1053,0.0477,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0207,-0.1024,-0.211,-0.0473,-0.1255,0.1731,0.0785,1,-0.0993,-0.0244,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0728,0.0763,0.2723,-0.1352,0.2134,-0.0681,-0.1053,-0.0993,1,0.0949,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.156,0.0541,-0.0969,0.0078,-0.0199,-0.3147,0.0477,-0.0244,0.0949,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.697,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8012,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.6867,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7153,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7443,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9938
