"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",-0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3683,0,0,0,0
"E_EnerLev",0,0.1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4312,0
"A_Cmpn",0,0,-0.0348,0.3316,0,-0.3519,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",-0.3694,0,0,0.0585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,-0.3284,0,-0.0031,0,0,0,0,0,0,0,0,0,0,0,0,-0.3218,0
"N_Anxty",0,0,0,0,0,0.0426,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,-0.3698,0,0.1628,0,0,0,0,0,0,0,0.3998,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.1497,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.0232,0,0,0,0,0,0,0,0.4605,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
