"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0
"A_Cmpn",0,0,0.1123,0,0,0,0,0,0,0,0,0,0,0.1372,0,0,0,0,0.1127
"A_Rspct",0,0,0,0.1071,0,0,0,0,0,0,0,0,0,0,0.1205,0.1108,0,0,0
"N_Depr",0,0,0,0,0.039,0.0327,0,0,0,0,0,0,0,0,0.0491,0,0,0,0
"N_Anxty",0,0,280.9131,0,0,375.8328,0,0,0,0,0,0,0,1187.7431,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1115,0,0,0,0,0.1143,0,0,0,0,0.1118,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.1237,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1186,0,0,0.1214,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
