"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",-0.0891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.0615,0,0,0,0,0,0,0,0,0,0,0,-0.5136,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6473,0,0,0
"A_Rspct",0,0,0,0.1256,0,0,0,0,0,0,0,0.6272,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.5635,0,0,0,0,0,0,0,0,0,0.4507,0,0,0,0
"N_Anxty",0,0,0,0,0,0.0589,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,-0.0537,0,0,0,0,0,0,0.699,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.0298,0,0,0.3936,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.0463,0,0,0,0,0,0,0,0.6202,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
