"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.227,-0.2183,-0.1397,-0.0795,0.4521,0.435,0.2814,-0.18,-0.2645,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.227,1,0.2571,-0.0037,0.0388,-0.3028,-0.1331,-0.0179,0.1732,0.2242,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.2183,0.2571,1,0.1073,0.1439,-0.2913,-0.294,-0.0804,0.0619,0.1206,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1397,-0.0037,0.1073,1,-0.0773,-0.12,-0.0013,-0.0232,0.1433,0.2338,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0795,0.0388,0.1439,-0.0773,1,-0.0051,0.0713,-0.32,-0.0426,-0.0033,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.4521,-0.3028,-0.2913,-0.12,-0.0051,1,0.5319,0.315,0.0245,-0.1143,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.435,-0.1331,-0.294,-0.0013,0.0713,0.5319,1,0.147,0.0282,0.0201,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.2814,-0.0179,-0.0804,-0.0232,-0.32,0.315,0.147,1,-0.1104,-0.2007,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.18,0.1732,0.0619,0.1433,-0.0426,0.0245,0.0282,-0.1104,1,0.2867,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.2645,0.2242,0.1206,0.2338,-0.0033,-0.1143,0.0201,-0.2007,0.2867,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.685,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.8137,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8113,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9856,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8909,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8959
