"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.1273,0,0,0,0,0,0,0,0.135,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1569,0,0,0,0,0,0,0,0,0,0,0.1569,0,0,0,0,0
"A_Rspct",0,0,0,0.1475,0,0,0,0.1455,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.1434,0,0,0.1434,0,0,0.1315,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1384,0,0,0,0,0,0,0,0.1391,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1066,0,0,0,0,0,0,0.1127,0,0,0,0.1113,0.1101
"C_Prdctv",0,0.0877,0.0893,0.08,0,0,0.0908,0.0985,0,0,0.0938,0,0,0.0941,0,0,0,0.0866,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1483,0,0.1486,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
