"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.0103,-0.3216,-0.0128,-0.0826,-0.0563,0.1252,0.1332,-0.0388,0.1257,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0103,1,0.3753,0.1699,0.1728,-0.1178,-0.1516,-0.0497,0.3096,0.2905,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.3216,0.3753,1,-0.0376,0.2191,0.4624,-0.2824,0.054,0.2752,0.3575,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0128,0.1699,-0.0376,1,0.3454,-0.1927,-0.1019,-0.2383,-0.0567,0.0813,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0826,0.1728,0.2191,0.3454,1,0.0479,-0.0046,0.1095,-0.0854,0.203,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0563,-0.1178,0.4624,-0.1927,0.0479,1,-0.0288,0.1366,-0.2481,0.231,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1252,-0.1516,-0.2824,-0.1019,-0.0046,-0.0288,1,-0.157,-0.0268,-0.1053,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1332,-0.0497,0.054,-0.2383,0.1095,0.1366,-0.157,1,0.0796,0.205,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0388,0.3096,0.2752,-0.0567,-0.0854,-0.2481,-0.0268,0.0796,1,0.5677,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1257,0.2905,0.3575,0.0813,0.203,0.231,-0.1053,0.205,0.5677,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9295,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.4657,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.823,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3807,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7046,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9878,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7491,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7871
