"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9545,0.0901,-0.1161,0.0034,0.1408,0.2367,0.1113,0.0981,-0.164,-0.1011,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0901,1,0.5467,0.0754,0.0479,-0.0311,0.1615,-0.1351,0.3586,0.2421,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.1161,0.5467,0.9658,0.1663,0.1735,-0.1734,0.1712,-0.3256,0.3407,0.2075,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0034,0.0754,0.1663,0.9008,0.2709,0.1125,0.2122,-0.1675,0.0898,0.1951,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1408,0.0479,0.1735,0.2709,0.8698,-0.094,-0.0685,-0.2054,0.0252,0.0177,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.2367,-0.0311,-0.1734,0.1125,-0.094,0.9289,0.3488,0.3917,-0.1323,-0.1033,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1113,0.1615,0.1712,0.2122,-0.0685,0.3488,0.9332,0.252,3e-04,0.2883,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0981,-0.1351,-0.3256,-0.1675,-0.2054,0.3917,0.252,0.9276,-0.0999,0.0252,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.164,0.3586,0.3407,0.0898,0.0252,-0.1323,3e-04,-0.0999,0.9643,0.5425,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.1011,0.2421,0.2075,0.1951,0.0177,-0.1033,0.2883,0.0252,0.5425,0.965,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8694,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.6761,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8295,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6757,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7183,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8535,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6521,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913
