"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.1742,0.1936,0.0062,0.0861,-0.0331,-0.0739,-0.126,-0.1489,-0.1358,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1742,1,0.3508,0.5448,0.081,-0.1994,-0.0945,-0.2413,0.3353,0.1504,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1936,0.3508,1,0.174,0.4623,-0.3557,-0.3824,-0.415,0.2911,0.2711,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0062,0.5448,0.174,1,0.2373,-0.1497,-0.1565,-0.2982,-0.0056,0.1596,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0861,0.081,0.4623,0.2373,1,-0.4156,-0.522,-0.5414,0.0728,0.2751,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0331,-0.1994,-0.3557,-0.1497,-0.4156,1,0.5303,0.6901,-0.121,-0.2808,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0739,-0.0945,-0.3824,-0.1565,-0.522,0.5303,1,0.5445,-0.1041,-0.4742,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.126,-0.2413,-0.415,-0.2982,-0.5414,0.6901,0.5445,1,-0.0172,-0.3358,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1489,0.3353,0.2911,-0.0056,0.0728,-0.121,-0.1041,-0.0172,1,0.4723,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.1358,0.1504,0.2711,0.1596,0.2751,-0.2808,-0.4742,-0.3358,0.4723,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.4437,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.6581,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.5693,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6751,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9369,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6169,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4736,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0075,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5117
