"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1193,0,0,0,0,0,0,0,0,0,0.1195,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1042,0,0
"A_Cmpn",0,0,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0.1035,0.1055,0,0,0,0.1111,0,0,0,0,0,0.1053,0,0,0,0,0
"N_Depr",0,0,0,0,0.1138,0,0,0,0,0,0,0,0,0,0,0.1136,0,0,0
"N_Anxty",0,0,0,0,0,0.0942,0,0,0,0,0,0,0,0.0942,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1307,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.1297,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1161,0,0,0,0,0,0,0,0.1177,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
