"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.048,0,0,0,0,0,0,0,0,0,0.4492,-0.3633,0,0,0,0,0,0.2904,0
"E_EnerLev",0,0.0346,0,0,0,0,-0.4569,0,-0.2417,0,0,0,0,0,-0.3346,0,0.3683,0,0
"A_Cmpn",0,0,-0.2741,0,0,0,0,0,0,0,0,0,0.5656,0,0,0,0,0,0.5082
"A_Rspct",0,0,0,-0.0275,0,0,0,0,0,0.5962,0,0,0,0,0,0,-0.4296,0,0
"N_Depr",0,0,0,0,0.1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.2112,0,0,0,0,0,-0.2817,0,0.6019,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.0835,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.172,0,0,0,0,0,0,0,0,0,0.3419,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.0051,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
