"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,0.1212,0.0585,0.016,0.1114,-0.2818,-0.3862,0.1085,0.0818,0.0024,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1212,1,0.4347,-0.129,-0.0943,-0.2084,-0.0528,0.1264,-0.0197,0.0611,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0585,0.4347,1,0.1364,0.1953,-0.1909,-0.1047,-0.165,-0.1002,0.409,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.016,-0.129,0.1364,1,0.3608,-0.0331,0.0362,-0.3679,0.0493,0.2997,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1114,-0.0943,0.1953,0.3608,1,-0.0589,-0.088,-0.2622,0.0488,0.1971,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2818,-0.2084,-0.1909,-0.0331,-0.0589,1,0.4113,0.3325,-0.2955,0.1385,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3862,-0.0528,-0.1047,0.0362,-0.088,0.4113,1,0.0711,-0.0273,-0.2187,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1085,0.1264,-0.165,-0.3679,-0.2622,0.3325,0.0711,1,-0.2675,-0.1792,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0818,-0.0197,-0.1002,0.0493,0.0488,-0.2955,-0.0273,-0.2675,1,0.2322,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0024,0.0611,0.409,0.2997,0.1971,0.1385,-0.2187,-0.1792,0.2322,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.7083,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.494,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8107,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9868,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8128,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7106,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7573,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9036,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7349
