"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",0.9464,-0.1305,0.038,-0.0653,-0.0675,0.143,0.2122,-0.0185,0.1864,0.1482,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.1305,0.9492,0.369,0.3597,0.2614,-0.3762,-0.3817,-0.2812,0.2123,0.2247,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.038,0.369,0.9981,0.2767,0.1808,-0.4176,-0.2825,-0.2341,0.3558,0.4554,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0653,0.3597,0.2767,0.8857,0.3388,-0.4006,-0.3006,-0.2993,0.2347,0.2784,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0675,0.2614,0.1808,0.3388,0.9912,-0.5177,-0.2719,-0.4917,0.1412,0.3021,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.143,-0.3762,-0.4176,-0.4006,-0.5177,0.9914,0.6667,0.4902,-0.4812,-0.3884,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2122,-0.3817,-0.2825,-0.3006,-0.2719,0.6667,0.9874,0.5146,-0.4026,-0.2881,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0185,-0.2812,-0.2341,-0.2993,-0.4917,0.4902,0.5146,0.9977,-0.2833,-0.4975,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1864,0.2123,0.3558,0.2347,0.1412,-0.4812,-0.4026,-0.2833,0.9845,0.2744,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1482,0.2247,0.4554,0.2784,0.3021,-0.3884,-0.2881,-0.4975,0.2744,0.9983,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.8008,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.7213,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.8004,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8336,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9954,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7186,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6475,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9955
