"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,-0.0717,0.3077,0,0,0,0,0,0,0,0,0.3044,0,0,0,0,0,0,0.2545
"A_Cmpn",0,0,0.0257,0,0,0,0,0,0,0,0,0,0,0,0,-0.2759,0,0,0
"A_Rspct",0,0,0,-0.2936,0,0,-0.3048,-0.2217,0,0,0,0.3089,0,0,0,0,0,0.2637,0
"N_Depr",-0.2698,0,0,-0.2497,0.0301,0,0,0,0,0,0,0,0,0,0.3226,0,0,0,0
"N_Anxty",0,0,0,0,0,-0.057,0,0,0,0,0,0,0,0,0,0.2646,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1323,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0.2721,0,0,0,0,-0.1095,0,0,0,0,0,0,0,0,0,0.2707,0
"C_Rspnbl",0,0,0,0,0,0,0,0,-0.0694,0,0,0,0,0,0,-0.2652,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
