"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0784,-0.0472,-0.2673,-0.4205,0.6144,0.2128,0.381,-0.3891,-0.2818,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0784,1,0.405,0.2409,0.092,-0.2265,-0.2916,-0.142,0.0535,-0.0661,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.0472,0.405,1,0.0223,0.1928,-0.2498,-0.0642,-0.138,0.2677,-0.0704,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.2673,0.2409,0.0223,1,0.3799,-0.3435,-0.3113,-0.1757,0.0175,0.5629,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.4205,0.092,0.1928,0.3799,1,-0.3201,-0.1998,-0.1927,0.1768,0.1142,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.6144,-0.2265,-0.2498,-0.3435,-0.3201,1,0.4621,0.5086,-0.3919,-0.1007,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.2128,-0.2916,-0.0642,-0.3113,-0.1998,0.4621,1,0.4026,0.0732,-0.0971,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.381,-0.142,-0.138,-0.1757,-0.1927,0.5086,0.4026,1,-0.2731,0.0707,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.3891,0.0535,0.2677,0.0175,0.1768,-0.3919,0.0732,-0.2731,1,0.1027,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.2818,-0.0661,-0.0704,0.5629,0.1142,-0.1007,-0.0971,0.0707,0.1027,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.6741,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.9965,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.5691,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8232,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6253,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6306,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9327,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8176
