"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.2399,-0.3751,0.036,-0.1279,0.5392,0.1226,0.169,-0.1882,-0.2372,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.2399,1,0.4572,-0.0597,0.0507,-0.3029,0.0515,0.1033,0.2426,-0.0984,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",-0.3751,0.4572,1,0.0429,0.0527,-0.5384,-0.1402,-0.1308,0.308,0.1632,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.036,-0.0597,0.0429,1,0.0335,-0.1178,-0.4578,-0.2686,0.0538,0.2719,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1279,0.0507,0.0527,0.0335,1,-0.2446,-0.3213,-0.4167,0.3757,0.4279,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.5392,-0.3029,-0.5384,-0.1178,-0.2446,1,0.522,0.4349,-0.2504,-0.2727,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1226,0.0515,-0.1402,-0.4578,-0.3213,0.522,1,0.6039,0.0113,-0.194,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.169,0.1033,-0.1308,-0.2686,-0.4167,0.4349,0.6039,1,-0.0814,-0.1184,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1882,0.2426,0.308,0.0538,0.3757,-0.2504,0.0113,-0.0814,1,0.4847,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.2372,-0.0984,0.1632,0.2719,0.4279,-0.2727,-0.194,-0.1184,0.4847,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9995,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,67.2544,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.7895,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6131,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9695,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4189,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5847,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9961,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5059
