"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl","cumsumT"
"E_Scblty",0.1445,0.1439,0,0,0,0,0,0,0,0,0,0,0,0.1175,0,0,0,0,0.1225
"E_EnerLev",0,0.1203,0,0,0,0,0,0,0,0.1211,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1364,0,0,0,0,0,0,0,0,0,0,0,0,0.1362,0,0,0
"A_Rspct",0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.1371,0,0,0,0,0,0,0,0,0,0,0.1374,0,0,0
"N_Anxty",0,0,0,0,0,0.1339,0,0,0,0,0,0,0,0.1313,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0.1262,0,0,0,0,0,0,0,0,0,0,0.1258,0
"C_Prdctv",0,0,0,0,0,0,0,0.1398,0,0,0,0.1385,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1465,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
