"","cumsumT","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"cumsumT",1,-0.0964,0.0403,-0.0083,-0.002,0.0787,0.1755,0.0013,0.2164,0.0171,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0964,1,0.2043,0.1628,0.1667,-0.1144,-0.2455,-0.1927,-0.0221,0.0875,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0403,0.2043,1,0.0323,-0.0354,0.1022,-0.0135,0.0617,0.206,0.1432,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0083,0.1628,0.0323,1,0.3934,0.0794,0.0911,-0.168,0.0839,0.4141,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.002,0.1667,-0.0354,0.3934,1,0.0701,0.3235,-0.3067,0.0625,0.1421,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0787,-0.1144,0.1022,0.0794,0.0701,1,-0.2432,0.0249,-0.0436,0.0114,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1755,-0.2455,-0.0135,0.0911,0.3235,-0.2432,1,-0.1177,0.1502,0.0579,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0013,-0.1927,0.0617,-0.168,-0.3067,0.0249,-0.1177,1,-0.2185,0.0347,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2164,-0.0221,0.206,0.0839,0.0625,-0.0436,0.1502,-0.2185,1,0.3553,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0171,0.0875,0.1432,0.4141,0.1421,0.0114,0.0579,0.0347,0.3553,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0.9673,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0.9834,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0.9987,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8352,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9893,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8706,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8467,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9989,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6817
