"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.5276,0.2021,0.044,-0.1821,-0.0812,0.06,0.1593,0.1142,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5276,1,-0.0327,0.0655,-0.3199,-0.0708,-0.058,0.0824,0.1059,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2021,-0.0327,1,0.1108,-0.1513,-0.0406,-0.0889,0.0589,-0.0037,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.044,0.0655,0.1108,1,-0.2952,0.0157,-0.0721,0.0235,-0.1067,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1821,-0.3199,-0.1513,-0.2952,1,0.3032,0.4555,-0.1537,-0.2491,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0812,-0.0708,-0.0406,0.0157,0.3032,1,0.2752,0.1641,-0.2265,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.06,-0.058,-0.0889,-0.0721,0.4555,0.2752,1,-0.1448,-0.2627,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1593,0.0824,0.0589,0.0235,-0.1537,0.1641,-0.1448,1,0.4273,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1142,0.1059,-0.0037,-0.1067,-0.2491,-0.2265,-0.2627,0.4273,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7175,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8588,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9898,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8375,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6684,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8961,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6923,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7077,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8587
