"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.1454,0.1048,0.2941,-0.2726,-0.1462,0.1434,0.0714,-0.2685,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1454,1,0.4197,0.2497,-0.2818,0.073,0.1306,0.2486,-0.0335,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1048,0.4197,1,0.3687,-0.0173,0.1453,0.6538,0.3201,-0.2537,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2941,0.2497,0.3687,1,0.0358,0.0847,0.303,-0.1313,-0.5831,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2726,-0.2818,-0.0173,0.0358,1,0.1156,0.3099,-0.3317,-0.4158,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1462,0.073,0.1453,0.0847,0.1156,1,0.326,0.2214,0.1424,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1434,0.1306,0.6538,0.303,0.3099,0.326,1,-0.0011,-0.1518,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0714,0.2486,0.3201,-0.1313,-0.3317,0.2214,-0.0011,1,0.3294,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.2685,-0.0335,-0.2537,-0.5831,-0.4158,0.1424,-0.1518,0.3294,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7397,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8019,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.2065,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9763,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2654,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9058,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7774,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5219
