"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9964,0.109,0.4003,0.3504,-0.2519,-0.452,-0.3061,0.1986,0.1588,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.109,0.9997,-0.079,0.4136,-0.4352,0.1259,0.1756,0.3001,0.42,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.4003,-0.079,0.9999,0.3982,-0.2519,-0.524,-0.2984,0.133,0.1217,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3504,0.4136,0.3982,1,-0.395,-0.2158,-0.1091,0.1634,0.2594,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2519,-0.4352,-0.2519,-0.395,0.9947,0.5045,0.5177,-0.4166,-0.4084,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.452,0.1259,-0.524,-0.2158,0.5045,0.9885,0.6954,-0.1955,-0.2028,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3061,0.1756,-0.2984,-0.1091,0.5177,0.6954,0.9969,-0.254,-0.22,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1986,0.3001,0.133,0.1634,-0.4166,-0.1955,-0.254,0.9999,0.308,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1588,0.42,0.1217,0.2594,-0.4084,-0.2028,-0.22,0.308,0.9904,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7809,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8284,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.775,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9686,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3954,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5946,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5031,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7692,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8379
