"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9989,0.144,0.1047,0.2838,-0.2689,-0.1452,0.1432,0.068,-0.2647,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.144,0.981,0.4155,0.2387,-0.2755,0.0719,0.1293,0.2348,-0.0327,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1047,0.4155,0.9994,0.3558,-0.0171,0.1444,0.6533,0.3051,-0.2501,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2838,0.2387,0.3558,0.9321,0.0341,0.0813,0.2923,-0.1208,-0.5552,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2689,-0.2755,-0.0171,0.0341,0.9739,0.1134,0.3057,-0.3121,-0.4047,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1452,0.0719,0.1444,0.0813,0.1134,0.988,0.3238,0.2098,0.1397,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1432,0.1293,0.6533,0.2923,0.3057,0.3238,0.9991,-0.001,-0.1496,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.068,0.2348,0.3051,-0.1208,-0.3121,0.2098,-0.001,0.9091,0.3098,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.2647,-0.0327,-0.2501,-0.5552,-0.4047,0.1397,-0.1496,0.3098,0.9728,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8108,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.2187,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9763,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7366,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7489,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5637
