"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9974,0.3713,0.3858,-0.0236,-0.2592,-0.1559,0.048,0.2186,0.1605,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3713,0.9812,0.1533,0.0554,-0.3115,-0.0699,0.1476,0.1413,0.0039,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3858,0.1533,1,0.2848,-0.1232,-0.0908,-0.1279,0.121,-0.0139,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0236,0.0554,0.2848,0.9924,-0.0461,0.0618,-0.088,0.1674,-0.0371,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2592,-0.3115,-0.1232,-0.0461,0.9783,0.146,0.429,-0.18,-0.0686,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1559,-0.0699,-0.0908,0.0618,0.146,0.9453,0.214,-0.2643,-0.4165,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.048,0.1476,-0.1279,-0.088,0.429,0.214,0.996,-0.1799,-0.2764,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2186,0.1413,0.121,0.1674,-0.18,-0.2643,-0.1799,0.9984,0.4368,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1605,0.0039,-0.0139,-0.0371,-0.0686,-0.4165,-0.2764,0.4368,0.9818,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8402,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8425,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9646,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9867,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8649,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7938,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7091,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7894,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9365
