"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.5569,-0.3166,0.2943,-0.0619,-0.2297,-0.3096,-0.0194,-0.181,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5569,1,-0.2927,0.4482,-0.0561,-0.2391,-0.3964,-0.2268,-0.2239,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.3166,-0.2927,1,0.2229,-0.5407,-0.3263,-0.0826,0.466,0.4589,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2943,0.4482,0.2229,1,-0.1818,-0.1404,-0.3383,-0.044,0.0794,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0619,-0.0561,-0.5407,-0.1818,1,0.58,0.4711,-0.4674,-0.3857,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2297,-0.2391,-0.3263,-0.1404,0.58,1,0.5072,-0.3529,-0.2847,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3096,-0.3964,-0.0826,-0.3383,0.4711,0.5072,1,-0.2108,-0.099,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0194,-0.2268,0.466,-0.044,-0.4674,-0.3529,-0.2108,1,0.6365,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.181,-0.2239,0.4589,0.0794,-0.3857,-0.2847,-0.099,0.6365,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.6161,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8303,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.582,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6066,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5992,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6487,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9508,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4485,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7729
