"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.6335,0.3096,0.2693,-0.3208,-0.6394,-0.274,0.3302,0.2748,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.6335,1,0.3465,0.4705,-0.4132,-0.6187,-0.3073,0.3779,0.3271,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3096,0.3465,1,0.2728,-0.2035,-0.3885,-0.0298,0.1978,0.3219,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2693,0.4705,0.2728,1,-0.3709,-0.5778,-0.1966,0.2995,0.1931,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3208,-0.4132,-0.2035,-0.3709,1,0.2851,0.3499,-0.1393,-0.1553,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.6394,-0.6187,-0.3885,-0.5778,0.2851,1,0.4253,-0.4612,-0.3956,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.274,-0.3073,-0.0298,-0.1966,0.3499,0.4253,1,-0.1775,-0.2752,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3302,0.3779,0.1978,0.2995,-0.1393,-0.4612,-0.1775,1,0.1356,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2748,0.3271,0.3219,0.1931,-0.1553,-0.3956,-0.2752,0.1356,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.5908,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8291,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,1.3759,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8147,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7936,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835
