"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3446,0.1747,-0.078,-0.0707,-0.2148,0.0135,0.1898,-0.0656,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3446,1,0.3794,-0.0152,-0.0889,-0.1581,-0.1393,0.2224,0.4311,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1747,0.3794,1,0.0764,0.0815,0.076,0.0386,0.0738,0.1203,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.078,-0.0152,0.0764,1,-0.1478,-0.0309,-0.1181,0.2284,0.03,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0707,-0.0889,0.0815,-0.1478,1,0.5864,0.5438,-0.0363,0.1274,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2148,-0.1581,0.076,-0.0309,0.5864,1,0.3876,0.0741,0.0621,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0135,-0.1393,0.0386,-0.1181,0.5438,0.3876,1,-0.1221,-0.0891,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1898,0.2224,0.0738,0.2284,-0.0363,0.0741,-0.1221,1,0.4342,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0656,0.4311,0.1203,0.03,0.1274,0.0621,-0.0891,0.4342,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9942,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6561,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8463,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9367,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9779,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6268,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6997,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8111
