"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9657,0.3992,0.273,0.0715,-0.315,-0.2059,-0.2124,0.2404,-0.0188,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3992,0.9921,0.3632,0.2037,-0.3348,-0.2465,-0.2116,0.271,0.1372,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.273,0.3632,0.9981,0.5235,-0.2777,-0.2443,-0.3984,0.1313,0.1819,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0715,0.2037,0.5235,0.9917,-0.3372,-0.334,-0.2533,-3e-04,0.3093,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.315,-0.3348,-0.2777,-0.3372,0.9935,0.6377,0.5395,-0.0444,-0.3916,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2059,-0.2465,-0.2443,-0.334,0.6377,0.9869,0.4893,-0.1274,-0.3531,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2124,-0.2116,-0.3984,-0.2533,0.5395,0.4893,0.993,-0.0459,-0.405,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2404,0.271,0.1313,-3e-04,-0.0444,-0.1274,-0.0459,1,0.2397,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0188,0.1372,0.1819,0.3093,-0.3916,-0.3531,-0.405,0.2397,0.9991,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7851,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.7967,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.6459,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9926,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4835,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7093,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9786,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7078
