"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.5218,0.2105,-0.1515,-0.0822,-0.2313,-0.2287,0.5133,0.2278,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5218,1,0.0806,-0.1484,-0.0795,-0.1295,-0.3014,0.4347,0.3821,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2105,0.0806,1,0.0272,-0.0453,-0.0103,-0.2055,-0.1127,0.187,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1515,-0.1484,0.0272,1,0.1829,-0.2197,-0.0948,0.0207,0.1156,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0822,-0.0795,-0.0453,0.1829,1,0.1063,-0.063,-0.1702,0.1898,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2313,-0.1295,-0.0103,-0.2197,0.1063,1,0.1576,-0.2821,0.0748,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2287,-0.3014,-0.2055,-0.0948,-0.063,0.1576,1,0.0027,-0.2224,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.5133,0.4347,-0.1127,0.0207,-0.1702,-0.2821,0.0027,1,0.2776,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2278,0.3821,0.187,0.1156,0.1898,0.0748,-0.2224,0.2776,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.5901,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5597,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8304,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8938,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9706,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8046,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7931,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7662,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6743
