"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.2583,0.3524,0.3918,-0.1862,0.075,-0.1593,0.3681,0.2395,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2583,1,0.5749,0.47,-0.4403,-0.2905,-0.1269,0.4136,0.3729,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3524,0.5749,1,0.5882,-0.2763,-0.0797,-0.0432,0.3129,0.2925,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3918,0.47,0.5882,1,-0.2551,-0.1493,-0.2176,0.3182,0.3624,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1862,-0.4403,-0.2763,-0.2551,1,0.5045,0.462,-0.4631,-0.509,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.075,-0.2905,-0.0797,-0.1493,0.5045,1,0.1764,-0.1689,-0.3758,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1593,-0.1269,-0.0432,-0.2176,0.462,0.1764,1,-0.34,-0.2602,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3681,0.4136,0.3129,0.3182,-0.4631,-0.1689,-0.34,1,0.4957,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2395,0.3729,0.2925,0.3624,-0.509,-0.3758,-0.2602,0.4957,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7977,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6541,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.5897,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8269,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6595,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7633,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7584,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8282,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7157
