"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",0.1775,0,0,0,0,0,0,0,0.1786,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.2003,0,0,0,0,0,0,0,0.2037,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.1819,0,0,0,0,0,0,0,0,0,0,0.2013,0,0,0,0
"A_Rspct",0,0,0,0.1522,0.1554,0,0,0,0,0,0.1426,0,0,0,0,0,0.163,0
"N_Depr",0,0,0.2082,0,0.2184,0,0,0,0,0,0,0,0,0,0,0,0.2323,0
"N_Anxty",0.1235,0,0,0,0,0.1368,0,0,0,0,0,0,0,0.1377,0,0,0.1316,0.1273
"N_EmoVol",0,0,0,0,0,0,0.1903,0,0,0,0,0,0,0.1903,0,0,0,0
"C_Prdctv",0.2034,0.3794,0,0,0,0,0.3122,0.2403,0,0.3277,0.3268,0.3203,0.4296,0.3775,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1828,0,0,0,0.1816,0,0,0,0,0
