"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9966,0.2796,0.2569,0.0717,-0.0992,-0.1997,0.217,-0.0225,0.1678,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2796,0.9847,0.2863,0.2434,-0.0909,-0.0518,-0.1998,0.2096,0.2004,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2569,0.2863,0.9996,0.2911,-0.026,-0.076,-0.0119,-0.1163,-0.0552,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0717,0.2434,0.2911,0.9998,0.0756,-0.0542,-0.2698,-0.0186,0.0422,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0992,-0.0909,-0.026,0.0756,0.9881,-0.0041,0.0649,0.0058,0.0379,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1997,-0.0518,-0.076,-0.0542,-0.0041,0.9992,0.0885,-0.1578,-0.0902,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.217,-0.1998,-0.0119,-0.2698,0.0649,0.0885,0.9831,-0.1978,-0.3692,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0225,0.2096,-0.1163,-0.0186,0.0058,-0.1578,-0.1978,0.9858,0.3576,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1678,0.2004,-0.0552,0.0422,0.0379,-0.0902,-0.3692,0.3576,0.9897,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9804,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.975,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9867,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7611,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9645,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7139,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8386,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8264,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9825
