"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.5691,0.2627,-0.3123,0.0267,-0.2796,-0.1749,0.106,0.2886,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5691,1,0.3729,-0.1234,-0.0102,0.0565,-0.2224,-0.0528,0.0704,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2627,0.3729,1,-0.0264,-0.1557,-0.0016,-0.0073,-0.1774,0.0477,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.3123,-0.1234,-0.0264,1,-0.0135,-0.0145,0.17,-0.0914,-0.0272,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0267,-0.0102,-0.1557,-0.0135,1,-0.1284,0.0487,0.1532,-0.0359,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2796,0.0565,-0.0016,-0.0145,-0.1284,1,0.1576,-0.1585,-0.1299,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1749,-0.2224,-0.0073,0.17,0.0487,0.1576,1,0.0506,-0.0953,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.106,-0.0528,-0.1774,-0.0914,0.1532,-0.1585,0.0506,1,0.2962,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2886,0.0704,0.0477,-0.0272,-0.0359,-0.1299,-0.0953,0.2962,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8319,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6161,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7326,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7458,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8909,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8543,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7602,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7791
